country,year,population,pop_density,net_migration,migration_perc,region,adminregion,incomeLevel,longitude,latitude,population_log,pop_density_log
Eswatini,2000,1005435.0,58.455523255814,11327.0,0.011265770537130695,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,31.4659,-26.5225,13.820930841649806,4.068266178848263
Eswatini,2001,1013609.0,58.9307558139535,8174.0,0.008064253573123363,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,31.4659,-26.5225,13.82902778719195,4.076363124390407
Eswatini,2002,1019059.0,59.2476162790698,-47814.0,-0.0469197563634686,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,31.4659,-26.5225,13.834390210430591,4.081725547629048
Eswatini,2003,1022802.0,59.4652325581395,9193.0,0.008988054383937459,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,31.4659,-26.5225,13.83805647781376,4.0853918150122155
Eswatini,2004,1026286.0,59.6677906976744,3484.0,0.0033947652019027832,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,31.4659,-26.5225,13.841457018305258,4.0887923555037125
Eswatini,2005,1030579.0,59.9173837209302,4293.0,0.004165619520677211,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,31.4659,-26.5225,13.845631338188937,4.092966675387392
Eswatini,2006,1036092.0,60.2379069767442,5513.0,0.005320956054095582,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,31.4659,-26.5225,13.850966500947608,4.098301838146064
Eswatini,2007,1042652.0,60.6193023255814,-38219.0,-0.0366555667662844,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,31.4659,-26.5225,13.857278025384131,4.104613362582587
Eswatini,2008,1049945.0,61.0433139534884,13853.0,0.013194024448899704,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,31.4659,-26.5225,13.864248339809395,4.111583677007851
Eswatini,2009,1057467.0,61.4806395348837,7522.0,0.007113224337024228,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,31.4659,-26.5225,13.871386983741903,4.11872232094036
Eswatini,2010,1064837.0,61.9091279069767,7370.0,0.006921247101669082,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,31.4659,-26.5225,13.878332293768873,4.125667630967327
Eswatini,2011,1072032.0,62.3274418604651,7195.0,0.006711553386466076,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,31.4659,-26.5225,13.885066470913628,4.132401808112084
Eswatini,2012,1079288.0,62.7493023255814,-41764.0,-0.038695880988207,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,31.4659,-26.5225,13.891812122434201,4.139147459632657
Eswatini,2013,1086839.0,63.1883139534884,14807.0,0.01362391301747545,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,31.4659,-26.5225,13.898784041057937,4.146119378256393
Eswatini,2014,1095021.0,63.664011627907,8182.0,0.007472002820037241,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,31.4659,-26.5225,13.906284099131033,4.153619436329489
Eswatini,2015,1104044.0,64.1886046511628,9023.0,0.008172681523562467,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,31.4659,-26.5225,13.91449036009745,4.161825697295905
Eswatini,2016,1113984.0,64.766511627907,9940.0,0.00892292887510054,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,31.4659,-26.5225,13.92345333670913,4.170788673907587
Eswatini,2017,1124753.0,65.3926162790698,-41764.0,-0.0371317080283404,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,31.4659,-26.5225,13.933074013959253,4.180409351157708
Eswatini,2018,1136191.0,66.0576162790698,22207.0,0.019545129296042654,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,31.4659,-26.5225,13.943191997933146,4.190527335131603
Ethiopia,1961,22671191.0,22.671191,519913.0,0.02293276078879138,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,38.7468,9.02274,16.93660555749543,3.1210949995311568
Ethiopia,1962,23221389.0,23.221389,-19999.0,-0.0008612318582665,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,38.7468,9.02274,16.960584351566375,3.1450737936021
Ethiopia,1963,23798430.0,23.79843,1127239.0,0.04736610776425167,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,38.7468,9.02274,16.98513017007927,3.1696196121149964
Ethiopia,1964,24397022.0,24.397022,598592.0,0.024535453548387997,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,38.7468,9.02274,17.009971633634496,3.194461075670221
Ethiopia,1965,25013626.0,25.013626,616604.0,0.024650724369189816,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,38.7468,9.02274,17.03493127435212,3.2194207163878494
Ethiopia,1966,25641044.0,25.641044,627418.0,0.02446928447999231,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,38.7468,9.02274,17.05970490681651,3.2441943488522345
Ethiopia,1967,26280132.0,26.280132,-42182.0,-0.0016050908724507,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,38.7468,9.02274,17.08432377439912,3.2688132164348453
Ethiopia,1968,26944390.0,26.94439,1303346.0,0.04837170186446975,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,38.7468,9.02274,17.109285670384995,3.2937751124207204
Ethiopia,1969,27652709.0,27.652709,708319.0,0.02561481408566517,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,38.7468,9.02274,17.135234255816957,3.3197236978526825
Ethiopia,1970,28415077.0,28.415077,762368.0,0.02682970030311725,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,38.7468,9.02274,17.162430442546043,3.346919884581767
Ethiopia,1971,29248643.0,29.248643,833566.0,0.028499305078871523,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,38.7468,9.02274,17.19134373740355,3.3758331794392764
Ethiopia,1972,30140804.0,30.140804,-59597.0,-0.0019772863391434,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,38.7468,9.02274,17.221390426321104,3.405879868356831
Ethiopia,1973,31036662.0,31.036662,1788019.0,0.05760990018836433,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,38.7468,9.02274,17.250679708836802,3.435169150872528
Ethiopia,1974,31861352.0,31.861352,824690.0,0.025883710145131317,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,38.7468,9.02274,17.276904297201806,3.4613937392375305
Ethiopia,1975,32566854.0,32.566854,705502.0,0.021663191661067414,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,38.7468,9.02274,17.298805580631324,3.4832950226670514
Ethiopia,1976,33128149.0,33.128149,561295.0,0.016943144031379476,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,38.7468,9.02274,17.315893901903294,3.5003833439390197
Ethiopia,1977,33577242.0,33.577242,-2112372.0,-0.0629108251356677,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,38.7468,9.02274,17.329359074019074,3.5138485160547988
Ethiopia,1978,33993301.0,33.993301,865152.0,0.02545066158770518,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,38.7468,9.02274,17.341674033755826,3.5261634757915523
Ethiopia,1979,34487799.0,34.487799,494498.0,0.014338346149604966,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,38.7468,9.02274,17.356116167277996,3.5406056093137233
Ethiopia,1980,35141712.0,35.141712,653913.0,0.018607886832605083,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,38.7468,9.02274,17.374899358944557,3.5593888009802814
Ethiopia,1981,35984528.0,35.984528,842816.0,0.023421621648059412,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,38.7468,9.02274,17.398599626261667,3.5830890682973933
Ethiopia,1982,36995248.0,36.995248,248546.0,0.0067183223099355,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,38.7468,9.02274,17.426300029927916,3.6107894719636406
Ethiopia,1983,38142674.0,38.142674,2158146.0,0.05658087841455479,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,38.7468,9.02274,17.456844265799557,3.6413337078352814
Ethiopia,1984,39374348.0,39.374348,1231674.0,0.03128112749955885,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,38.7468,9.02274,17.488625096242814,3.673114538278541
Ethiopia,1985,40652141.0,40.652141,1277793.0,0.03143236662492143,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,38.7468,9.02274,17.520562061697817,3.705051503733541
Ethiopia,1986,41965693.0,41.965693,1313552.0,0.03130061500473732,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,38.7468,9.02274,17.552363009124182,3.736852451159908
Ethiopia,1987,43329231.0,43.329231,765993.0,0.0176784351423176,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,38.7468,9.02274,17.584338046039562,3.768827488075289
Ethiopia,1988,44757203.0,44.757203,2791510.0,0.06237007258920983,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,38.7468,9.02274,17.61676295062618,3.801252392661904
Ethiopia,1989,46272299.0,46.272299,1515096.0,0.032743045682688036,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,38.7468,9.02274,17.650054046270846,3.8345434883065703
Ethiopia,1990,47887865.0,47.887865,1615566.0,0.03373643823962501,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,38.7468,9.02274,17.684372689992795,3.868862132028521
Ethiopia,1991,49609969.0,49.609969,1722104.0,0.03471286184436036,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,38.7468,9.02274,17.71970235940302,3.904191801438745
Ethiopia,1992,51423585.0,51.423585,1457943.0,0.0283516405944859,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,38.7468,9.02274,17.75560747732502,3.9400969193607462
Ethiopia,1993,53295566.0,53.295566,3685597.0,0.069153914229938,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,38.7468,9.02274,17.791363696182202,3.9758531382179276
Ethiopia,1994,55180998.0,55.180998,1885432.0,0.03416813882199086,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,38.7468,9.02274,17.826129212852997,4.010618654888725
Ethiopia,1995,57047908.0,57.047908,1866910.0,0.03272530168853869,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,38.7468,9.02274,17.859401964011933,4.043891406047658
Ethiopia,1996,58883530.0,58.88353,1835622.0,0.031173776436297214,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,38.7468,9.02274,17.89107198303347,4.075561425069197
Ethiopia,1997,60697443.0,60.697443,-155577.0,-0.002563155749411,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,38.7468,9.02274,17.921412129936506,4.105901571972231
Ethiopia,1998,62507724.0,62.507724,3624194.0,0.05797993860726716,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,38.7468,9.02274,17.950800691070757,4.135290133106483
Ethiopia,1999,64343013.0,64.343013,1835289.0,0.02852351660933255,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,38.7468,9.02274,17.979738908022803,4.16422835005853
Ethiopia,2000,66224804.0,66.224804,1881791.0,0.028415199235621746,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,38.7468,9.02274,18.008565633510628,4.193055075546355
Ethiopia,2001,68159423.0,68.159423,1934619.0,0.02838373499728717,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,38.7468,9.02274,18.037359975073915,4.221849417109642
Ethiopia,2002,70142091.0,70.142091,-150001.0,-0.0021385304866374,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,38.7468,9.02274,18.066033614036904,4.25052305607263
Ethiopia,2003,72170584.0,72.170584,4011161.0,0.05557889070150797,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,38.7468,9.02274,18.094543097020704,4.27903253905643
Ethiopia,2004,74239505.0,74.239505,2068921.0,0.02786819497247456,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,38.7468,9.02274,18.122806978855337,4.307296420891062
Ethiopia,2005,76346311.0,76.346311,2106806.0,0.027595387025314163,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,38.7468,9.02274,18.150790271500252,4.335279713535978
Ethiopia,2006,78489206.0,78.489206,2142895.0,0.02730177955934476,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,38.7468,9.02274,18.178471670113495,4.36296111214922
Ethiopia,2007,80674348.0,80.674348,-50132.0,-0.0006214119015873,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,38.7468,9.02274,18.205931214059913,4.390420656095637
Ethiopia,2008,82916235.0,82.916235,4427029.0,0.05339158248080126,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,38.7468,9.02274,18.233341439291163,4.41783088132689
Ethiopia,2009,85233913.0,85.233913,2317678.0,0.027191969938069136,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,38.7468,9.02274,18.26090995250878,4.445399394544505
Ethiopia,2010,87639964.0,87.639964,2406051.0,0.027453810912108544,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,38.7468,9.02274,18.28874766192012,4.473237103955844
Ethiopia,2011,90139927.0,90.139927,2499963.0,0.02773424700022222,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,38.7468,9.02274,18.316873765375107,4.501363207410832
Ethiopia,2012,92726971.0,92.726971,399997.0,0.0043137071737197,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,38.7468,9.02274,18.34516993751736,4.529659379553084
Ethiopia,2013,95385785.0,95.385785,5245858.0,0.05499622401807565,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,38.7468,9.02274,18.373440121123416,4.557929563159141
Ethiopia,2014,98094253.0,98.094253,2708468.0,0.02761087339132905,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,38.7468,9.02274,18.401439339741046,4.58592878177677
Ethiopia,2015,100835458.0,100.835458,2741205.0,0.027184931316521613,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,38.7468,9.02274,18.429000617619447,4.613490059655175
Ethiopia,2016,103603501.0,103.603501,2768043.0,0.026717658894558013,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,38.7468,9.02274,18.456081680654965,4.640571122690691
Ethiopia,2017,106400024.0,106.400024,150002.0,0.0014097929150843,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,38.7468,9.02274,18.482716360435703,4.667205802471428
Ethiopia,2018,109224559.0,109.224559,5621058.0,0.05146331604781302,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,38.7468,9.02274,18.50891649525643,4.693405937292155
Faroe Islands,1961,35076.0,25.1260734000187,461.0,0.013142889725168206,Europe & Central Asia,,High income,-6.91181,61.8926,10.465272414899246,3.2239060878554686
Faroe Islands,1962,35524.0,25.4469902914319,448.0,0.01261119243328454,Europe & Central Asia,,High income,-6.91181,61.8926,10.477963803378394,3.236597476334618
Faroe Islands,1963,35969.0,25.7657581858043,445.0,0.012371764575050738,Europe & Central Asia,,High income,-6.91181,61.8926,10.490412735357983,3.2490464083142054
Faroe Islands,1964,36406.0,26.0787954214015,437.0,0.012003515903971872,Europe & Central Asia,,High income,-6.91181,61.8926,10.502488875205843,3.2611225481620645
Faroe Islands,1965,36847.0,26.3946979863864,441.0,0.011968409911254647,Europe & Central Asia,,High income,-6.91181,61.8926,10.51452948317723,3.2731631561334527
Faroe Islands,1966,37278.0,26.7034372279022,431.0,0.011561779065400504,Europe & Central Asia,,High income,-6.91181,61.8926,10.52615861929175,3.2847922922479715
Faroe Islands,1967,37705.0,27.0093111400304,427.0,0.011324757989656544,Europe & Central Asia,,High income,-6.91181,61.8926,10.537547990636748,3.296181663592971
Faroe Islands,1968,38124.0,27.3094543933833,419.0,0.01099045220858252,Europe & Central Asia,,High income,-6.91181,61.8926,10.548599284057516,3.3072329570137384
Faroe Islands,1969,38570.0,27.6289386201027,446.0,0.01156339123671247,Europe & Central Asia,,High income,-6.91181,61.8926,10.560230051202273,3.318863724158497
Faroe Islands,1970,39009.0,27.9434085203937,439.0,0.011253813222589658,Europe & Central Asia,,High income,-6.91181,61.8926,10.571547667719429,3.3301813406756517
Faroe Islands,1971,39458.0,28.2650417441538,449.0,0.011379187997364286,Europe & Central Asia,,High income,-6.91181,61.8926,10.582992094054914,3.341625767011138
Faroe Islands,1972,39925.0,28.5995689501581,467.0,0.011696931747025673,Europe & Central Asia,,High income,-6.91181,61.8926,10.594757973083214,3.3533916460394346
Faroe Islands,1973,40387.0,28.930514494428,462.0,0.011439324535122688,Europe & Central Asia,,High income,-6.91181,61.8926,10.606263229988029,3.364896902944253
Faroe Islands,1974,40850.0,29.2621763710447,463.0,0.011334149326805385,Europe & Central Asia,,High income,-6.91181,61.8926,10.617662100288149,3.376295773244371
Faroe Islands,1975,41299.0,29.5838095948048,449.0,0.010871933945131843,Europe & Central Asia,,High income,-6.91181,61.8926,10.628593565580923,3.3872272385371454
Faroe Islands,1976,41722.0,29.8868181775453,423.0,0.010138536024159915,Europe & Central Asia,,High income,-6.91181,61.8926,10.638783846604232,3.397417519560453
Faroe Islands,1977,42134.0,30.1819471044699,412.0,0.009778326292305501,Europe & Central Asia,,High income,-6.91181,61.8926,10.648610294686415,3.407243967642636
Faroe Islands,1978,42538.0,30.4713453726193,404.0,0.00949739056843293,Europe & Central Asia,,High income,-6.91181,61.8926,10.658153073074491,3.416786746030712
Faroe Islands,1979,42936.0,30.7564456466873,398.0,0.00926961058319359,Europe & Central Asia,,High income,-6.91181,61.8926,10.667465913856665,3.426099586812888
Faroe Islands,1980,43337.0,31.0436949177959,401.0,0.009253063202344418,Europe & Central Asia,,High income,-6.91181,61.8926,10.676762052574546,3.4353957255307663
Faroe Islands,1981,43725.0,31.3216318683948,388.0,0.00887364208118925,Europe & Central Asia,,High income,-6.91181,61.8926,10.685675299886803,3.4443089728430234
Faroe Islands,1982,44108.0,31.5959871572592,383.0,0.008683232066745261,Europe & Central Asia,,High income,-6.91181,61.8926,10.69439645087857,3.4530301238347905
Faroe Islands,1983,44488.0,31.8681934490829,380.0,0.008541629203380688,Europe & Central Asia,,High income,-6.91181,61.8926,10.7029747688674,3.461608441823622
Faroe Islands,1984,44891.0,32.1568753848854,403.0,0.008977300572497827,Europe & Central Asia,,High income,-6.91181,61.8926,10.711992608204175,3.470626281160399
Faroe Islands,1985,45330.0,32.4713452851764,439.0,0.009684535627619678,Europe & Central Asia,,High income,-6.91181,61.8926,10.721724343934895,3.480358016891117
Faroe Islands,1986,45818.0,32.8209154704657,488.0,0.01065083591601554,Europe & Central Asia,,High income,-6.91181,61.8926,10.732432305993294,3.4910659789495138
Faroe Islands,1987,46349.0,33.201287946672,531.0,0.011456557854538394,Europe & Central Asia,,High income,-6.91181,61.8926,10.743954995788227,3.5025886687444494
Faroe Islands,1988,46830.0,33.545843805533,481.0,0.010271193679265428,Europe & Central Asia,,High income,-6.91181,61.8926,10.754279302177588,3.5129129751338097
Faroe Islands,1989,47166.0,33.7865314740929,336.0,0.007123775601068566,Europe & Central Asia,,High income,-6.91181,61.8926,10.761428573021812,3.520062245978034
Faroe Islands,1990,47274.0,33.8638953675585,108.0,0.002284553877395609,Europe & Central Asia,,High income,-6.91181,61.8926,10.763715740473742,3.5223494134299638
Faroe Islands,1991,47120.0,33.7535801861353,-154.0,-0.003268251273344652,Europe & Central Asia,,High income,-6.91181,61.8926,10.760452818325469,3.519086491281691
Faroe Islands,1992,46739.0,33.4806575619647,-381.0,-0.008151650655769272,Europe & Central Asia,,High income,-6.91181,61.8926,10.752334212913182,3.510967885869404
Faroe Islands,1993,46266.0,33.1418323618789,-473.0,-0.010223490252020923,Europe & Central Asia,,High income,-6.91181,61.8926,10.742162629061015,3.5007963020172372
Faroe Islands,1994,45856.0,32.8481360996481,-410.0,-0.008941032798325192,Europe & Central Asia,,High income,-6.91181,61.8926,10.733261330627899,3.49189500358412
Faroe Islands,1995,45625.0,32.6826633275132,-231.0,-0.005063013698630137,Europe & Central Asia,,High income,-6.91181,61.8926,10.728211090884793,3.4868447638410145
Faroe Islands,1996,45615.0,32.6755000040441,-10.0,-0.00021922613175490518,Europe & Central Asia,,High income,-6.91181,61.8926,10.727991888779576,3.4866255617357953
Faroe Islands,1997,45796.0,32.8051561588338,181.0,0.003952310245436283,Europe & Central Asia,,High income,-6.91181,61.8926,10.731952030043702,3.4905857029999234
Faroe Islands,1998,46096.0,33.0200558629052,300.0,0.006508156889968761,Europe & Central Asia,,High income,-6.91181,61.8926,10.73848145732431,3.497115130280533
Faroe Islands,1999,46436.0,33.2636088608527,340.0,0.007321905418210009,Europe & Central Asia,,High income,-6.91181,61.8926,10.745830299457927,3.5044639724141495
Faroe Islands,2000,46735.0,33.4777922325771,299.0,0.006397774687065368,Europe & Central Asia,,High income,-6.91181,61.8926,10.752248627616684,3.5108823005729066
Faroe Islands,2001,46997.0,33.665471307466,262.0,0.0055748239249313785,Europe & Central Asia,,High income,-6.91181,61.8926,10.757839048867755,3.516472721823975
Faroe Islands,2002,47233.0,33.8345257413355,236.0,0.004996506679651938,Europe & Central Asia,,High income,-6.91181,61.8926,10.76284807982274,3.521481752778963
Faroe Islands,2003,47432.0,33.9770758783694,199.0,0.004195479844830494,Europe & Central Asia,,High income,-6.91181,61.8926,10.767052385387204,3.525686058343424
Faroe Islands,2004,47600.0,34.0974197126494,168.0,0.0035294117647058825,Europe & Central Asia,,High income,-6.91181,61.8926,10.770588040219511,3.5292217131757337
Faroe Islands,2005,47722.0,34.1848122589717,122.0,0.00255647290557814,Europe & Central Asia,,High income,-6.91181,61.8926,10.773147786481971,3.5317814594381916
Faroe Islands,2006,47792.0,34.234955523255,70.0,0.001464680281218614,Europe & Central Asia,,High income,-6.91181,61.8926,10.77461354045589,3.5332472134121122
Faroe Islands,2007,47825.0,34.2585944907029,33.0,0.0006900156821745949,Europe & Central Asia,,High income,-6.91181,61.8926,10.775303794308453,3.533937467264676
Faroe Islands,2008,47820.0,34.2550128289683,-5.0,-0.00010455876202425763,Europe & Central Asia,,High income,-6.91181,61.8926,10.775199241012317,3.5338329139685363
Faroe Islands,2009,47808.0,34.2464168408055,-12.0,-0.000251004016064257,Europe & Central Asia,,High income,-6.91181,61.8926,10.774948268492489,3.5335819414487113
Faroe Islands,2010,47814.0,34.2507148348869,6.0,0.00012548625925461163,Europe & Central Asia,,High income,-6.91181,61.8926,10.775073762625803,3.5337074355820244
Faroe Islands,2011,47823.0,34.2571618260091,9.0,0.00018819396524684775,Europe & Central Asia,,High income,-6.91181,61.8926,10.775261974301756,3.5338956472579794
Faroe Islands,2012,47843.0,34.2714884729471,20.0,0.0004180339861630751,Europe & Central Asia,,High income,-6.91181,61.8926,10.775680095688484,3.5343137686447053
Faroe Islands,2013,47892.0,34.3065887579455,49.0,0.001023135387956235,Europe & Central Asia,,High income,-6.91181,61.8926,10.776703754836735,3.5353374277929572
Faroe Islands,2014,47960.0,34.355299357535,68.0,0.0014178482068390324,Europe & Central Asia,,High income,-6.91181,61.8926,10.77812260914145,3.5367562820976737
Faroe Islands,2015,48051.0,34.4204856011033,91.0,0.0018938211483631973,Europe & Central Asia,,High income,-6.91181,61.8926,10.780018225836406,3.5386518987926285
Faroe Islands,2016,48173.0,34.5078781474256,122.0,0.0025325389741141305,Europe & Central Asia,,High income,-6.91181,61.8926,10.782553977112013,3.5411876500682347
Faroe Islands,2017,48331.0,34.6210586582365,158.0,0.0032691233369886823,Europe & Central Asia,,High income,-6.91181,61.8926,10.785828455707216,3.544462128663438
Faroe Islands,2018,48497.0,34.7399698278226,166.0,0.0034228921376579994,Europe & Central Asia,,High income,-6.91181,61.8926,10.78925721934233,3.5478908922985517
Fiji,1961,407249.0,22.2905856595512,13768.0,0.033807326721489804,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,178.399,-18.1149,12.917180070967108,3.1041644215950575
Fiji,1962,421665.0,23.0796387520525,-3455.0,-0.0081937082755267,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,178.399,-18.1149,12.951966438898667,3.138950789526612
Fiji,1963,436293.0,23.8802955665025,29044.0,0.06656994267613736,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,178.399,-18.1149,12.986069314976577,3.173053665604526
Fiji,1964,450542.0,24.6602079912425,14249.0,0.03162635226016664,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,178.399,-18.1149,13.018206581429634,3.205190932057584
Fiji,1965,463968.0,25.3950738916256,13426.0,0.02893734050624181,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,178.399,-18.1149,13.04757086331292,3.234555213940867
Fiji,1966,476404.0,26.0757525998905,12436.0,0.02610389501347596,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,178.399,-18.1149,13.074021512733658,3.2610058633616053
Fiji,1967,487981.0,26.7094143404488,-14279.0,-0.0292613851768818,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,178.399,-18.1149,13.09803174965109,3.285016100279037
Fiji,1968,498940.0,27.3092501368363,22536.0,0.04516775564196096,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,178.399,-18.1149,13.120241127023228,3.3072254776511736
Fiji,1969,509704.0,27.8984126984127,10764.0,0.021118139155274433,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,178.399,-18.1149,13.14158544405092,3.328569794678868
Fiji,1970,520562.0,28.4927203065134,10858.0,0.02085822630157407,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,178.399,-18.1149,13.162664276177775,3.3496486268057226
Fiji,1971,531635.0,29.0987958401752,11073.0,0.020828199798734095,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,178.399,-18.1149,13.183712442630611,3.3706967932585603
Fiji,1972,542844.0,29.712315270936,-15145.0,-0.0278993596687077,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,178.399,-18.1149,13.204577264821905,3.3915616154498545
Fiji,1973,554138.0,30.3304871373837,22503.0,0.040609017970252896,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,178.399,-18.1149,13.225169032182722,3.4121533828106685
Fiji,1974,565415.0,30.947728516694,11277.0,0.01994464243078093,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,178.399,-18.1149,13.245315253780058,3.4322996044080054
Fiji,1975,576626.0,31.5613574165298,11211.0,0.01944241154578531,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,178.399,-18.1149,13.26494915508797,3.451933505715916
Fiji,1976,587557.0,32.1596606458675,10931.0,0.018604152448188006,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,178.399,-18.1149,13.283728541570786,3.4707128921987334
Fiji,1977,598296.0,32.7474548440066,-22230.0,-0.0371555216815756,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,178.399,-18.1149,13.301840893746549,3.488825244374497
Fiji,1978,609383.0,33.3542966611932,21826.0,0.03581655543393892,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,178.399,-18.1149,13.320202248853203,3.50718659948115
